code,icao,ident,name,city,state,lat,lon,type,runways
GLW,KGLW,KGLW,Glasgow Municipal Airport,Glasgow,KY,37.03179932,-85.9536972,small_airport,1.0
GLR,KGLR,KGLR,Gaylord Regional Airport,Gaylord,MI,45.0135002136,-84.7035980225,small_airport,2.0
GLE,KGLE,KGLE,Gainesville Municipal Airport,Gainesville,TX,33.651401519800004,-97.1969985962,small_airport,2.0
GKT,KGKT,KGKT,Gatlinburg-Pigeon Forge Airport,Sevierville,TN,35.85779953,-83.52870178219999,small_airport,1.0
MEJ,KGKJ,KGKJ,Port Meadville Airport,Meadville,PA,41.626499,-80.214699,small_airport,1.0
GIF,KGIF,KGIF,Winter Haven Regional Airport - Gilbert Field,Winter Haven,FL,28.062901,-81.753304,small_airport,2.0
IDH,KGIC,KGIC,Idaho County Airport,Grangeville,ID,45.9426,-116.123001,small_airport,1.0
GHM,KGHM,KGHM,Centerville Municipal Airport,Centerville,TN,35.8373985291,-87.44539642330001,small_airport,1.0
GGE,KGGE,KGGE,Georgetown County Airport,Georgetown,SC,33.3116989136,-79.3196029663,small_airport,2.0
GFD,KGFD,KGFD,Pope Field,Greenfield,IN,39.790715,-85.735019,small_airport,
GEY,KGEY,KGEY,South Big Horn County Airport,Greybull,WY,44.51679993,-108.0830002,small_airport,2.0
GED,KGED,KGED,Delaware Coastal Airport,Georgetown,DE,38.689201,-75.358902,small_airport,2.0
GDW,KGDW,KGDW,Gladwin Zettel Memorial Airport,Gladwin,MI,43.9706001282,-84.47499847410002,small_airport,1.0
FOK,KFOK,KFOK,Francis S Gabreski Airport,Westhampton Beach,NY,40.8437004089,-72.6317977905,small_airport,3.0
GRE,KGRE,KGRE,Greenville Airport,Greenville,IL,38.836844,-89.376525,small_airport,1.0
FMH,KFMH,KFMH,Cape Cod Coast Guard Air Station,Falmouth,MA,41.657899,-70.52163,small_airport,2.0
FLV,KFLV,KFLV,Sherman Army Air Field,Fort Leavenworth,KS,39.3683013916,-94.9147033691,small_airport,1.0
EUF,KEUF,KEUF,Weedon Field,Eufaula,AL,31.9512996674,-85.1288986206,small_airport,1.0
ETN,KETN,KETN,Eastland Municipal Airport,Eastland,TX,32.4135017395,-98.8097991943,small_airport,1.0
ETB,KETB,KETB,West Bend Municipal Airport,West Bend,WI,43.422278,-88.128966,small_airport,2.0
ESW,KESW,KESW,Easton State Airport,Easton,WA,47.2541999817,-121.185997009,small_airport,
EST,KEST,KEST,Estherville Municipal Airport,Estherville,IA,43.407398,-94.746399,small_airport,1.0
ESN,KESN,KESN,Easton Airport / Newnam Field,Easton,MD,38.804199,-76.069,small_airport,2.0
ERV,KERV,KERV,Kerrville / Kerr County Airport at Louis Schreiner Field,Kerrville,TX,29.9767,-99.085701,small_airport,2.0
ERR,KERR,KERR,Errol Airport,Errol,NH,44.7925,-71.1642,small_airport,1.0
EVM,KEVM,KEVM,Eveleth–Virginia Municipal Airport,Eveleth,MN,47.42458,-92.499204,small_airport,1.0
EDK,KEQA,KEQA,Captain Jack Thomas El Dorado Airport,El Dorado,KS,37.7741012573,-96.8175964355,small_airport,2.0
EOS,KEOS,KEOS,Neosho Hugh Robinson Airport,Neosho,MO,36.810799,-94.391701,small_airport,1.0
EOK,KEOK,KEOK,Keokuk Municipal Airport,Keokuk,IA,40.459899902299995,-91.4284973145,small_airport,2.0
ENL,KENL,KENL,Centralia Municipal Airport,Centralia,IL,38.515099,-89.091103,small_airport,2.0
EMT,KEMT,KEMT,San Gabriel Valley Airport,El Monte,CA,34.086102,-118.035004,small_airport,1.0
EMP,KEMP,KEMP,Emporia Municipal Airport,Emporia,KS,38.3320999146,-96.1912002563,small_airport,2.0
EMM,KEMM,KEMM,Kemmerer Municipal Airport,Kemmerer,WY,41.82410049439999,-110.556999207,small_airport,2.0
ELZ,KELZ,KELZ,Wellsville Municipal Airport - Tarantine Field,Wellsville,NY,42.109501,-77.989998,small_airport,1.0
ELN,KELN,KELN,Bowers Field,Ellensburg,WA,47.03300095,-120.5309982,small_airport,1.0
EPH,KEPH,KEPH,Ephrata Municipal Airport,Ephrata,WA,47.307598,-119.515999,small_airport,3.0
EWK,KEWK,KEWK,Newton City-County Airport,Newton,KS,38.058200836199994,-97.2744979858,small_airport,2.0
WIB,F05,KF05,Wilbarger County Airport,Vernon,TX,34.2257003784,-99.2837982178,small_airport,2.0
RBK,KF70,KF70,French Valley Airport,Murrieta,CA,33.5742,-117.127998,small_airport,1.0
FLP,KFLP,KFLP,Marion County Regional Airport,Flippin,AR,36.29090118,-92.59030151,small_airport,1.0
FLD,KFLD,KFLD,Fond du Lac County Airport,Fond du Lac,WI,43.7711982727,-88.48840332030001,small_airport,2.0
FKN,KFKN,KFKN,Franklin Regional Airport,Franklin,VA,36.698101,-76.903801,small_airport,1.0
MSC,KFFZ,KFFZ,Falcon Field,Mesa,AZ,33.4608,-111.727997,small_airport,2.0
FFT,KFFT,KFFT,Capital City Airport,Frankfort,KY,38.181698,-84.906764,small_airport,1.0
FFM,KFFM,KFFM,Fergus Falls Municipal Airport - Einar Mickelson Field,Fergus Falls,MN,46.28440094,-96.15670013,small_airport,2.0
FFL,KFFL,KFFL,Fairfield Municipal Airport,Fairfield,IA,41.053024,-91.980114,small_airport,1.0
FFA,KFFA,KFFA,First Flight Airport,Kill Devil Hills,NC,36.0181999207,-75.67130279540001,small_airport,1.0
FET,KFET,KFET,Fremont Municipal Airport,Fremont,NE,41.45024,-96.522884,small_airport,1.0
FEP,KFEP,KFEP,Albertus Airport,Freeport,IL,42.2462005615,-89.58200073239999,small_airport,1.0
FDR,KFDR,KFDR,Frederick Regional Airport,Frederick,OK,34.35200119,-98.98390198,small_airport,4.0
FDK,KFDK,KFDK,Frederick Municipal Airport,Frederick,MD,39.417598724399994,-77.3742980957,small_airport,2.0
FCY,KFCY,KFCY,Forrest City Municipal Airport,Forrest City,AR,34.942001342800005,-90.7750015259,small_airport,1.0
FCM,KFCM,KFCM,Flying Cloud Airport,Minneapolis,MN,44.8272018433,-93.4570999146,small_airport,2.0
FCH,KFCH,KFCH,Fresno Chandler Executive Airport,Fresno,CA,36.732399,-119.82,small_airport,1.0
FBY,KFBY,KFBY,Fairbury Municipal Airport,Fairbury,NE,40.182998657199995,-97.1692962646,small_airport,1.0
FBR,KFBR,KFBR,Fort Bridger Airport,Fort Bridger,WY,41.3918991089,-110.406997681,small_airport,2.0
FBL,KFBL,KFBL,Faribault Municipal Airport-Liz Wall Strohfus Field,Faribault,MN,44.32844,-93.312534,small_airport,1.0
FAM,KFAM,KFAM,Farmington Regional Airport,Farmington,MO,37.761101,-90.428597,small_airport,1.0
FLX,KFLX,KFLX,Fallon Municipal Airport,Fallon,NV,39.4990997314,-118.749000549,small_airport,2.0
GRN,KGRN,KGRN,Gordon Municipal Airport,Gordon,NE,42.8059997559,-102.175003052,small_airport,1.0
ZNC,ZNC,ZNC,Nyac Airport,Nyac,AK,60.9807014465,-159.994003296,small_airport,1.0
GTG,KGTG,KGTG,Grantsburg Municipal Airport,Grantsburg,WI,45.7980995178,-92.6643981934,small_airport,1.0
THP,KHSG,KHSG,Hot Springs County Airport,Thermopolis,WY,43.713602,-108.389687,small_airport,1.0
MDN,KIMS,KIMS,Madison Municipal Airport,Madison,IN,38.75889969,-85.46549988,small_airport,1.0
INS,KINS,KINS,Creech Air Force Base,Indian Springs,NV,36.587200164799995,-115.672996521,small_airport,2.0
HNC,KHSE,KHSE,Billy Mitchell Airport,Hatteras,NC,35.232799530029,-75.617797851562,small_airport,1.0
IOW,KIOW,KIOW,Iowa City Municipal Airport,Iowa City,IA,41.6391983032,-91.5465011597,small_airport,2.0
IRS,KIRS,KIRS,Kirsch Municipal Airport,Sturgis,MI,41.813301,-85.439003,small_airport,2.0
HSB,KHSB,KHSB,Harrisburg-Raleigh Airport,Harrisburg,IL,37.811298,-88.550301,small_airport,1.0
HSI,KHSI,KHSI,Hastings Municipal Airport,Hastings,NE,40.6053009033,-98.4279022217,small_airport,2.0
HES,KHRI,KHRI,Hermiston Municipal Airport,Hermiston,OR,45.828223,-119.259024,small_airport,1.0
HPT,KHPT,KHPT,Hampton Municipal Airport,Hampton,IA,42.7237014771,-93.2263031006,small_airport,1.0
IDI,KIDI,KIDI,Indiana County–Jimmy Stewart Airport,Indiana,PA,40.631119,-79.101884,small_airport,1.0
HNB,KHNB,KHNB,Huntingburg Airport,Huntingburg,IN,38.2490005493,-86.95369720459999,small_airport,1.0
ISQ,KISQ,KISQ,Schoolcraft County Airport,Manistique,MI,45.974602,-86.171799,small_airport,1.0
ISW,KISW,KISW,Alexander Field South Wood County Airport,Wisconsin Rapids,WI,44.3602981567,-89.83899688720001,small_airport,2.0
HMT,KHMT,KHMT,Hemet Ryan Airport,Hemet,CA,33.7340011597,-117.023002625,small_airport,1.0
HLC,KHLC,KHLC,Hill City Municipal Airport,Hill City,KS,39.37879944,-99.83149719,small_airport,1.0
HPY,KHPY,KHPY,Baytown Airport,Baytown,TX,29.7861003876,-94.9526977539,small_airport,1.0
HSP,KHSP,KHSP,Ingalls Field,Hot Springs,VA,37.95140076,-79.83390045,small_airport,1.0
IMM,KIMM,KIMM,Immokalee Regional Airport,Immokalee,FL,26.427933,-81.403531,small_airport,2.0
HTH,KHTH,KHTH,Hawthorne Industrial Airport,Hawthorne,NV,38.544399,-118.634002,small_airport,2.0
IDG,KIDG,KIDG,Ida Grove Municipal Airport,Ida Grove,IA,42.3326,-95.444901,small_airport,1.0
ICL,KICL,KICL,Schenck Field,Clarinda,IA,40.72180176,-95.02639771,small_airport,1.0
XPR,KIEN,KIEN,Pine Ridge Airport,Pine Ridge,SD,43.020902,-102.506089,small_airport,1.0
IFA,KIFA,KIFA,Iowa Falls Municipal Airport,Iowa Falls,IA,42.4707984924,-93.2699966431,small_airport,1.0
IJX,KIJX,KIJX,Jacksonville Municipal Airport,Jacksonville,IL,39.774601,-90.238297,small_airport,2.0
HZL,KHZL,KHZL,Hazleton Municipal Airport,Hazleton,PA,40.9868011475,-75.9949035645,small_airport,1.0
WSH,KHWV,KHWV,Brookhaven Calabro Airport,Shirley,NY,40.821899,-72.8694,small_airport,2.0
HWD,KHWD,KHWD,Hayward Executive Airport,Hayward,CA,37.659198761,-122.122001648,small_airport,2.0
HVS,KHVS,KHVS,Hartsville Regional Airport,Hartsville,SC,34.4030990601,-80.11920166019999,small_airport,1.0
ILE,KILE,KILE,Skylark Field,Killeen,TX,31.0858001709,-97.6865005493,small_airport,1.0
HVE,KHVE,KHVE,Hanksville Airport,Hanksville,UT,38.4179992676,-110.70400238,small_airport,2.0
HUM,KHUM,KHUM,Houma Terrebonne Airport,Houma,LA,29.5664997101,-90.6604003906,small_airport,2.0
HTW,KHTW,KHTW,Lawrence County Airpark,South Point,OH,38.419082,-82.494922,small_airport,
GSH,KGSH,KGSH,Goshen Municipal Airport,Goshen,IN,41.5264015198,-85.79290008539999,small_airport,1.0
IML,KIML,KIML,Imperial Municipal Airport,Imperial,NE,40.50930023,-101.6210022,small_airport,1.0
HTO,KJPX,KHTO,Town of East Hampton Airport,East Hampton,NY,40.959954,-72.25105,small_airport,1.0
HTL,KHTL,KHTL,Roscommon County - Blodgett Memorial Airport,Houghton Lake,MI,44.359798,-84.671095,small_airport,1.0
HLB,KHLB,KHLB,Batesville Airport,Batesville,IN,39.342861,-85.258441,small_airport,1.0
IWD,KIWD,KIWD,Gogebic Iron County Airport,Ironwood,MI,46.525298,-90.131578,small_airport,1.0
HSH,KHND,KHND,Henderson Executive Airport,Las Vegas,NV,35.9728012085,-115.134002686,small_airport,2.0
IDP,KIDP,KIDP,Independence Municipal Airport,Independence,KS,37.1584014893,-95.7783966064,small_airport,2.0
HAB,KHAB,KHAB,Marion County Rankin Fite Airport,Hamilton,AL,34.11759949,-87.99819946,small_airport,1.0
JCI,KIXD,KIXD,New Century AirCenter Airport,New Century,KS,38.830898,-94.890297,small_airport,2.0
HAI,KHAI,KHAI,Three Rivers Municipal Dr Haines Airport,Three Rivers,MI,41.959801,-85.593399,small_airport,1.0
KGZ,KGZ,KGZ,Glacier Creek Airport,Glacier Creek,AK,61.4551010132,-142.380996704,small_airport,
GYR,KGYR,KGYR,Phoenix Goodyear Airport,Goodyear,AZ,33.4225006104,-112.375999451,small_airport,1.0
HAO,KHAO,KHAO,Butler Co Regional Airport - Hogan Field,Hamilton,OH,39.363800048799995,-84.5220031738,small_airport,1.0
IWS,KIWS,KIWS,West Houston Airport,Houston,TX,29.818199,-95.6726,small_airport,1.0
HDE,KHDE,KHDE,Brewster Field,Holdrege,NE,40.452099,-99.336502,small_airport,1.0
GDC,KGYH,KGYH,Donaldson Field Airport,Greenville,SC,34.758301,-82.376404,small_airport,1.0
HEE,KHEE,KHEE,Thompson-Robbins Airport,West Helena,AR,34.576571,-90.67616,small_airport,2.0
GXY,KGXY,KGXY,Greeley–Weld County Airport,Greeley,CO,40.4374008179,-104.633003235,small_airport,2.0
IYK,KIYK,KIYK,Inyokern Airport,Inyokern,CA,35.65879822,-117.8300018,small_airport,3.0
GWS,KGWS,KGWS,Sumers Airpark,Glenwood Springs,CO,39.506083,-107.309232,small_airport,1.0
ISS,KIWI,KIWI,Wiscasset Airport,Wiscasset,ME,43.9613990784,-69.712600708,small_airport,1.0
KGX,PAGX,KGX,Grayling Airport,Grayling,AK,62.895187,-160.066289,small_airport,1.0
HUJ,KHHW,KHHW,Stan Stamper Municipal Airport,Hugo,OK,34.03480148,-95.54190063,small_airport,1.0
HKS,KHKS,KHKS,Hawkins Field,Jackson,MS,32.33449936,-90.22219849,small_airport,2.0
HKA,KHKA,KHKA,Blytheville Municipal Airport,Blytheville,AR,35.940399169900004,-89.83080291750001,small_airport,1.0
GVE,KGVE,KGVE,Gordonsville Municipal Airport,Gordonsville,VA,38.155998,-78.165802,small_airport,
SQA,KIZA,KIZA,Santa Ynez Airport,Santa Ynez,CA,34.60680008,-120.0759964,small_airport,
HIE,KHIE,KHIE,Mount Washington Regional Airport,Whitefield,NH,44.36752,-71.545765,small_airport,1.0
GVT,KGVT,KGVT,Majors Airport,Greenville,TX,33.0677986145,-96.0652999878,small_airport,1.0
HFF,KHFF,KHFF,Mackall Army Air Field,Hoffman,NC,35.036087,-79.498615,small_airport,3.0
HAF,KHAF,KHAF,Half Moon Bay Airport,Half Moon Bay,CA,37.513401031499995,-122.500999451,small_airport,1.0
HEZ,KHEZ,KHEZ,Natchez–Adams County Airport / Hardy-Anders Field,Natchez,MS,31.614817,-91.297331,small_airport,2.0
GVL,KGVL,KGVL,Lee Gilmer Memorial Airport,Gainesville,GA,34.27259827,-83.8302002,small_airport,2.0
WHD,4Z7,4Z7,Hyder Seaplane Base,Hyder,AK,55.903324,-130.009975,seaplane_base,1.0
KBW,Z78,Z78,Chignik Bay Seaplane Base,Chignik,AK,56.295600891099994,-158.401000977,seaplane_base,2.0
PYL,PYL,PYL,Perry Island Seaplane Base,Perry Island,AK,60.6852989197,-147.919006348,seaplane_base,1.0
PWR,PPWR,PWR,Port Walter Seaplane Base,Port Walter,AK,56.381001,-134.651001,seaplane_base,1.0
GDH,3Z8,3Z8,Golden Horn Lodge Seaplane Base,Golden Horn Lodge,AK,59.7470016479,-158.875,seaplane_base,1.0
JBT,Z59,Z59,Bethel Seaplane Base,Bethel,AK,60.7820014954,-161.742996216,seaplane_base,1.0
KEH,S60,S60,Kenmore Air Harbor LLC Seaplane Base,Kenmore,WA,47.754799,-122.259003,seaplane_base,2.0
KOY,KOY,KOY,Olga Bay Seaplane Base,Olga Bay,AK,57.161499,-154.229996,seaplane_base,1.0
TKI,57A,57A,Tokeen Seaplane Base,Tokeen,AK,55.937099,-133.326996,seaplane_base,1.0
PTD,PAAP,PAAP,Port Alexander Seaplane Base,Port Alexander,AK,56.246799,-134.647995,seaplane_base,1.0
CZP,Z71,Z71,Cape Pole Seaplane Base,Cape Pole,AK,55.9663009644,-133.79699707,seaplane_base,1.0
KKB,KKB,KKB,Kitoi Bay Seaplane Base,Kitoi Bay,AK,58.190899,-152.369995,seaplane_base,1.0
WLR,13Z,13Z,Loring Seaplane Base,Loring,AK,55.601299,-131.636993,seaplane_base,1.0
RSJ,W49,W49,Rosario Seaplane Base,Rosario,WA,48.645699,-122.867996,seaplane_base,1.0
KKL,KKL,KKL,Karluk Lake Seaplane Base,Karluk Lake,AK,57.3670005798,-154.027999878,seaplane_base,1.0
ELW,1Z9,1Z9,Ellamar Seaplane Base,Ellamar,AK,60.893818,-146.704038,seaplane_base,1.0
LKE,W55,W55,Kenmore Air Harbor Seaplane Base,Seattle,WA,47.629002,-122.338997,seaplane_base,1.0
KBE,KBE,KBE,Bell Island Hot Springs Seaplane Base,Bell Island,AK,55.9291,-131.572006,seaplane_base,1.0
WSX,WA83,WA83,Westsound/WSX Seaplane Base,West Sound,WA,48.617901,-122.956903,seaplane_base,2.0
KTB,KTB,KTB,Thorne Bay Seaplane Base,Thorne Bay,AK,55.682762,-132.532883,seaplane_base,1.0
BNH,MA87,US-0370,Cape Air Seaplanes on Boston Harbor Seaplane Base,Boston,MA,42.352502,-71.025832,seaplane_base,
PPV,19P,19P,Port Protection Seaplane Base,Port Protection,AK,56.3288,-133.610001,seaplane_base,1.0
ELV,PAEL,PAEL,Elfin Cove Seaplane Base,Elfin Cove,AK,58.195201873799995,-136.347000122,seaplane_base,1.0
WSB,POWS,WSB,Steamboat Bay Seaplane Base,Steamboat Bay,AK,55.532662,-133.638167,seaplane_base,1.0
HBH,2Z1,2Z1,Entrance Island Seaplane Base,Entrance Island,AK,57.412201,-133.43848,seaplane_base,1.0
TWH,TWH,TWH,Two Harbors Amphibious Terminal,Two Harbors,CA,33.432222222200004,-118.508611111,seaplane_base,
FAK,2Z6,2Z6,False Island Seaplane Base,False Island,AK,57.5321998596,-135.212997437,seaplane_base,1.0
PTC,16K,16K,Port Alice Seaplane Base,Port Alice,AK,55.803,-133.597,seaplane_base,1.0
TKL,PTFK,TKL,Taku Lodge Seaplane Base,Taku Lodge,AK,58.491645,-133.941575,seaplane_base,1.0
TKE,TKE,TKE,Tenakee Seaplane Base,Tenakee Springs,AK,57.779701,-135.218002,seaplane_base,1.0
MPB,KX44,X44,Miami Seaplane Base,Miami,FL,25.783075,-80.177545,seaplane_base,1.0
FBS,W33,W33,Friday Harbor Seaplane Base,Friday Harbor,WA,48.5373,-123.010002,seaplane_base,2.0
SYB,SYB,SYB,Seal Bay Seaplane Base,Seal Bay,AK,58.373291,-152.201797,seaplane_base,
UGI,WSJ,WSJ,San Juan /Uganik/ Seaplane Base,San Juan,AK,57.7304,-153.320999,seaplane_base,1.0
SYL,KSYL,SYL,Roberts Army Heliport,Camp Roberts/San Miguel,CA,35.814999,-120.744003,heliport,
JID,9CA3,9CA3,Recreation and Conference Center Heliport,City of Industry,CA,34.020472,-117.927396,heliport,
BKF,5Z9,5Z9,Lake Brooks Seaplane Base,Katmai National Park,AK,58.554798,-155.776993,seaplane_base,1.0
CYM,05AA,CYM,Chatham Seaplane Base,Chatham,AK,57.5149,-134.945999,seaplane_base,1.0
HLR,KHLR,KHLR,Hood Army Air Field,Fort Cavazos (Killeen),TX,31.1387,-97.7145,heliport,1.0
KAE,KAE,KAE,Kake Seaplane Base,Kake,AK,56.973,-133.945999,seaplane_base,1.0
DHB,88WA,DHB,Deer Harbor SPB,Deer Harbor,WA,48.616667,-123.002778,seaplane_base,1.0
DIO,PPDM,DM2,Diomede Heliport,Diomede,AK,65.758367,-168.953676,heliport,
EDA,EDA,EDA,Edna Bay Seaplane Base,Edna Bay,AK,55.949653,-133.661012,seaplane_base,
EXI,EXI,EXI,Excursion Inlet Seaplane Base,Excursion Inlet,AK,58.420502,-135.449005,seaplane_base,
HEY,KHEY,HEY,Hanchey Army (Fort Rucker) Heliport,Fort Rucker Ozark,AL,31.34600067,-85.65429688,heliport,
WKL,HI07,HI07,Waikoloa Heliport,Waikoloa Village,HI,19.920546,-155.860628,heliport,
HWI,HWI,HWI,Hawk Inlet Seaplane Base,Hawk Inlet,AK,58.127399,-134.755997,seaplane_base,1.0
HYL,HYL,HYL,Hollis Clark Bay Seaplane Base,Hollis,AK,55.481529,-132.646008,seaplane_base,2.0
KXA,KXA,KXA,Kasaan Seaplane Base,Kasaan,AK,55.537399,-132.397995,seaplane_base,
KWP,KWP,KWP,West Point Village Seaplane Base,West Point,AK,57.7700996399,-153.548995972,seaplane_base,1.0
JRA,KJRA,JRA,West 30th Street Heliport,New York,NY,40.755107,-74.006896,heliport,
